ESN,Cycles,Snapshot,Cumulative_WWs,Cumulative_HPC_SVs,Cumulative_HPT_SVs,Sensed_Altitude,Sensed_Mach,Sensed_Pamb,Sensed_Pt2,Sensed_TAT,Sensed_WFuel,Sensed_VAFN,Sensed_VBV,Sensed_Fan_Speed,Sensed_Core_Speed,Sensed_T25,Sensed_T3,Sensed_Ps3,Sensed_T45,Sensed_P25,Sensed_T5,Cycles_to_WW,Cycles_to_HPC_SV,Cycles_to_HPT_SV
101,30,1,0,0,0,-0.20943513529026134,-0.34371697294488157,0.252757885884992,0.18955730530863246,0.809428682367777,0.32918248536235306,-0.6156429615681216,-0.022359282887301712,0.4703312961091654,1.1337339884028768,0.20167500965206625,0.7565994155777743,0.7272777655241436,0.34042184350660687,0.2443305417793948,0.2940489165181511,880,8480,4060
101,30,2,0,0,0,-0.20348174004823485,-0.015427998169014549,0.24736030727942657,0.14866303398812097,0.7390343723445572,0.2590793453682247,-0.11405124927887472,-0.049861290782789516,0.4488469774804999,1.0149791330036673,0.6919432767934612,0.7009080210253645,0.5610127672005394,0.28440204292224786,0.26016887601779165,0.25513109021018127,880,8480,4060
101,30,3,0,0,0,-0.5577853019942702,-0.49833731111118357,0.5901244827653912,0.5915564970418413,0.9109971054086621,0.5419105469632333,0.35151524805899703,-0.0667921872057809,0.4723371439180564,0.9107459789684447,-0.0006105405263412803,0.7914706562309859,0.7958794664638101,0.40263119429712624,0.5467523591026435,0.4277081202992742,880,8480,4060
101,30,4,0,0,0,-0.6769911394854993,-0.8450985328782235,0.6870297995108503,-0.18673360114906049,0.6177254887870388,-0.5127817746871242,0.0891881513372546,-0.10660856192908444,0.26519821732750004,0.8404590167580192,0.41162897756334804,0.5082314350980567,0.4730564175226432,-0.22562938720584488,-0.1675105767505545,-0.0961203282452681,880,8480,4060
101,30,5,0,0,0,-0.9874614508255901,0.30832715051016724,1.0347361925749408,1.0218467420082427,1.6349671316020693,0.715607939408017,0.012815291397227825,-0.10555707616851824,0.5301945327428544,1.1237122559015589,1.2112116608339012,1.0300053726176754,1.1656184512521424,0.7863873495496956,0.02839601423527571,0.6981238300638887,880,8480,4060
101,30,6,0,0,0,0.552931465868195,0.5697246155833783,-0.5802865836272497,-0.5387228044081701,0.422924671630497,0.015437828166494662,0.09005871736550056,-0.11715154601134199,0.594109452163738,0.7944821308307107,0.6767155625468074,0.7701050854644096,0.30070308502826437,0.4880957388339745,-0.01476706761952428,0.2259946744034695,880,8480,4060
101,30,7,0,0,0,0.5481711247345193,0.386851730312355,-0.575687584243228,-0.5862633864379921,0.3425655141776944,-0.9916015727041338,-0.06572478908702852,-0.1285474120090565,0.16069095656329377,0.3704244929814226,0.2792040963622005,0.34828601007911614,-0.2768616222729619,-0.43189806872706565,-0.6706631421793728,-0.38934817952422796,880,8480,4060
101,30,8,0,0,0,0.5494618033521579,0.7859798177510771,-0.5769604806996138,-0.479076726396403,0.4466464778922727,-0.11700861126585012,0.06063466579678985,-0.13284348190156617,0.4857679288167518,0.9317316360318498,0.6507447304386565,0.6757190694690314,0.30415736346160305,0.18826655276403315,-0.1520891358302902,-0.08159513439108684,880,8480,4060
101,40,1,0,0,0,-1.1343910591389943,-0.6583588238735322,1.263079459005097,1.1643981928815,-0.3763187350188236,-0.6971948356199338,-0.2576133753735908,-0.022359282887301712,-0.033251875157142535,-0.35977445966268545,-0.1400450055043983,-0.08074033229232573,0.4860582460767755,-1.1142378836046853,0.10444239466501659,-0.956326655895381,870,8470,4050
101,40,2,0,0,0,-1.1391304801997217,0.011992163627490135,1.260214729343462,1.1123500338497208,-0.3657810037880354,-0.1830049664372937,0.01674606787336759,-0.049861290782789516,-0.015461136706090926,-0.28950156869259075,-0.3171960794142502,-0.039182577099145396,0.4170596503245823,-0.9946489793190876,0.17738508234156403,-0.7770671574915127,870,8470,4050
101,40,3,0,0,0,-0.5782924606617478,-0.4166215011777508,0.6198064508036921,0.6566454631901704,0.07950805753876519,0.24630282981331206,0.26153797612826835,-0.0667921872057809,0.08977394104417537,0.11516331081432077,-0.026018484547631705,0.19608671034374,0.6598033225780504,-0.5175736362574522,0.4705483307543001,-0.30943343639910786,870,8470,4050
101,40,4,0,0,0,0.5722725260648576,0.1390070505308776,-0.47800664924400454,-0.3140229080025717,0.027724874729851707,-0.6904685040337963,0.012175939475567913,-0.10660856192908444,0.21232084024042386,0.3232634774773154,0.03921758456758303,0.2859717908551667,0.48612024690596295,-0.6819448393154895,-0.1468488494866064,-0.6268986694425869,870,8470,4050
101,40,6,0,0,0,0.28533545823924905,-1.7980304939142522,-0.3241573859380659,-0.5939899805960472,-0.33781353562123534,-0.401257639504385,0.28015434470280787,-0.11715154601134199,0.2839747617313061,0.0893926371959776,-0.15737805953232764,0.22076840500791628,0.0363024921438976,-0.4198423053288289,-0.05200602391573314,-0.44113402052468764,870,8470,4050
101,40,7,0,0,0,0.2773949403946325,-1.9998600982419577,-0.31638932905872974,-0.7950978871713462,-0.5326444098200385,-2.6067847101453947,-0.07788928363730728,-0.1285474120090565,0.7561779656687939,-1.5961929852430234,-1.1557020868658214,-0.7213358347248945,-1.411494287177013,-2.23323733170741,-1.7492310993353735,-1.3371021872718543,870,8470,4050
101,40,8,0,0,0,0.2822270499277787,-1.9677425605729362,-0.32108803195333196,-0.8428418512786262,-0.4977614746195833,-1.2220570947096394,0.2744559037369244,-0.1295187821958686,-0.08266357188157859,-0.4362988630330611,-0.5053196996121238,-0.10804895194074289,-0.538995738761681,-0.9987996007725574,-1.0541452700908145,-0.7390783229858575,870,8470,4050
101,50,1,0,0,0,-0.5871066249791083,-0.5954289652805935,0.6441163464013094,0.5658860007112786,1.3136692974446675,0.3641055139574162,-0.5106773414428357,-0.022359282887301712,0.4778342931122351,1.4693764471079334,0.2996454784540565,0.9503897215710964,0.6811819425324249,0.6217887077983084,0.256435413746241,0.6632237559115025,860,8460,4040
101,50,2,0,0,0,-0.6033413105972358,-0.11381729481532496,0.6621991270798684,0.5016578723459314,1.3061025188131532,0.29804840131986654,-0.015414847604212798,-0.049861290782789516,0.4752270009466831,1.3934928292384128,1.0496798219695278,0.9193724647841068,0.5411133391706401,0.6096789435477613,0.27281505602353584,0.6389195515494146,860,8460,4040
101,50,3,0,0,0,-0.6323373683999959,-0.5878354233024197,0.698030804071295,0.6902977611268868,1.6395822082037812,0.5717727430077986,0.4447331006898935,-0.0667921872057809,0.48681327676053926,1.2966578995852056,0.014515892913623445,1.0850834670688787,0.7668392925260473,0.7896122006818062,0.5508666130881041,0.8985002955325156,860,8460,4040
101,50,4,0,0,0,0.1451527352739253,0.5297542113705869,-0.07968391083572426,0.29983071764267394,1.2111441711947917,-0.5592832432084861,-0.055028137215438,-0.10660856192908444,0.2856737891872783,1.2357632362140958,0.7947588907140701,0.6793635753050652,0.41884905724587745,0.04093357178498748,-0.0763438093485257,0.15349037961339979,860,8460,4040
101,50,6,0,0,0,-0.5791019466868529,0.33094120843842667,0.5133340670168866,0.6078445319595377,1.3976551076921508,0.797819003082841,0.05535513454964458,-0.11715154601134199,0.5361607434235319,1.1950523585872053,1.2792917320109087,1.070169734453245,1.1186076954827402,0.7227924162156443,0.1304147401613212,0.687640969187501,860,8460,4040
101,50,7,0,0,0,-0.3869920881801049,-0.5248524415363569,0.3198350039512899,0.2661167094926765,1.0721227064152123,1.1699567683823875,0.25446891388436754,-0.1285474120090565,0.7091561696599523,1.745266595498126,1.1744364928248594,1.1159783497904574,1.2724222922972213,0.9417024985398185,0.738431697655192,0.7561069171714031,860,8460,4040
101,50,8,0,0,0,-0.26464689552594595,-0.46878801385608176,0.20253389141443448,0.13073184068780497,0.9386664853191881,0.43877544825962095,0.16637147276750788,-0.13284348190156617,0.46107229704087305,1.2515994173660572,0.9036095648624927,0.8571081252898579,0.7911703502824752,0.4232593799165212,0.3739873711046831,0.40512866970976696,860,8460,4040
101,60,1,0,0,0,0.38307941739523493,-1.130314158230275,-0.3612296389968931,-0.41247497032221203,0.6980393159539906,0.18477685462158053,-0.637146042898867,-0.022359282887301712,0.4880798470591122,1.082018559571715,0.18561796712073186,0.7294842826887962,0.6239544259542517,0.32557750251338125,0.07551765643523055,0.24710476161203532,850,8450,4030
101,60,2,0,0,0,0.3764845492466334,0.21038413399995987,-0.35433225855010725,-0.33174373307523863,0.8035053641897228,0.24042068706416433,-0.27133341644830583,-0.049861290782789516,0.49932283489171364,1.115792827254475,0.7744361188679731,0.7609107186725591,0.5168235778953137,0.40253148095071956,0.1906552173312355,0.33318915749809286,850,8450,4030
101,60,3,0,0,0,-0.5240339366873802,-0.4187833654317583,0.541272910369021,0.5606324912721035,1.5585438459233207,0.6063009977614693,0.2705130500841139,-0.0667921872057809,0.6179226924792425,1.368344151888781,0.016160148997728302,1.1408382484029835,0.7737624967311109,0.9089236446610435,0.5344685182816639,0.8862668313268696,850,8450,4030
101,60,4,0,0,0,-0.08198611300795777,0.029017845154699042,0.13214089802879553,0.06618906568023987,1.1195163145213127,-0.5750575992455854,-0.008943167769558821,-0.10660856192908444,0.28649078536320627,1.1871905246242727,0.7376411620045451,0.6594427500572273,0.4041681215164233,0.03030633063811382,-0.1357122867373301,0.15882016098986798,850,8450,4030
101,60,6,0,0,0,-0.7955478120124791,0.08323100306712684,0.7604919977583677,0.8310897192832496,1.456608448517852,0.12785844180100486,-0.13168867054204825,-0.11715154601134199,0.07624189400222367,0.719858833200719,0.9243476839523621,0.689900050816423,0.6475403227174272,-0.1028842042614664,0.09348005061459634,0.26158077343123526,850,8450,4030
101,60,7,0,0,0,-0.8024702015391137,-0.8097603803143336,0.7676998972136092,0.718583582206245,1.3284089555811112,0.25640031848074113,0.027446422918555466,-0.1068206413076142,0.16647008152470896,1.0697860203117784,0.8576651543858053,0.7250501407198354,0.7694370109124923,0.02524050156199082,0.5281543312230161,0.3623392422056185,850,8450,4030
101,60,8,0,0,0,-0.8010040343363297,-0.7644602486332045,0.7662706785108828,0.714382447312079,1.2692001636045,0.319841239356448,0.055291713891424184,-0.10189028343364834,0.17446171448314646,1.0310906378807776,0.8315640077362572,0.719208120917573,0.8116141450523068,0.04406392993377342,0.5699109016665899,0.34035180322601755,850,8450,4030
101,70,1,0,0,0,0.3242802633119414,0.033847294540450205,-0.30029957927579093,-0.34212108697141796,0.8321830161898258,0.2807707088929016,-0.6791516489672894,-0.022359282887301712,0.5187161553513981,1.2121873205122808,0.21853724337108588,0.8036998807096122,0.6520839019868111,0.4487898578671027,0.1163354760924528,0.36852257331277016,840,8440,4020
101,70,2,0,0,0,0.3209799629664604,0.21360974365003496,-0.29674839971095124,-0.2761647994344395,0.8037994878421393,0.2611598825713232,-0.2762555440663594,-0.049861290782789516,0.5054380201640183,1.1241721270970724,0.7798650862449997,0.7659206443594684,0.5325173076141286,0.4145348636501759,0.21155083459251542,0.3401644972041815,840,8440,4020
101,70,3,0,0,0,-0.513032700527223,-0.4365100387296853,0.5253497712651419,0.5350238423158737,1.274025097116117,0.45296797934675215,0.2864547988424605,-0.0667921872057809,0.4721798040346235,1.088514686836662,0.007104036801714308,0.9289257025409838,0.675743538194116,0.5827304032611726,0.45816469767929613,0.6406016704340562,840,8440,4020
101,70,4,0,0,0,0.3327891751589591,0.46318287855109475,-0.25466962250640596,0.11216777052536153,1.0945303325319578,-0.6021817405414718,-0.044092979424939394,-0.10660856192908444,0.28324256291759103,1.153607655921213,0.7279289599333852,0.6449881956663136,0.403297698818073,-0.010520654440530759,-0.11023388431589622,0.0942678685006685,840,8440,4020
101,70,5,0,0,0,0.3270027139645688,-0.920736071382558,-0.3653042840028502,-0.7805449758965739,0.692058527105823,-0.297816499824472,0.08803705380595868,-0.10555707616851824,0.2965348220281372,0.5123802449138324,0.47592416594441694,0.5656457701662857,0.24425642255678578,-0.06751741458928975,0.01421590485274847,0.057898847092898234,840,8440,4020
101,70,6,0,0,0,1.0921616502552962,-0.0774471423022096,-1.052852806774882,-1.1355727547717602,-0.3931922013488473,-0.9137948177886748,0.12076798551981205,-0.11715154601134199,0.30680817373767316,0.047618506329485485,-0.11854090250908454,0.19962939843948843,-0.5148073618631827,-0.3944864748005139,-0.1271203704204101,-0.5341220367142016,840,8440,4020
101,70,7,0,0,0,1.0848641002755912,0.3347541290208548,-1.0466258649440494,-1.1695607241669814,-0.733190806557959,-1.818905384565041,-0.0781165731836604,-0.1285474120090565,-0.05079854568107935,-0.6826136111040534,-0.5898434670193073,-0.22419340911849045,-0.886147149631768,-1.2714050793488032,-1.3469302541259067,-1.2453366477869052,840,8440,4020
101,70,8,0,0,0,1.0898638677945958,-0.08485528585657458,-1.050740330188468,-1.2748832960009069,-0.9350311824746452,-1.5526313635383022,0.016300319637969685,-0.13284348190156617,-0.02983527567504704,-0.6972768347100546,-0.6741413633390788,-0.25112622904776843,-0.8364284152122771,-1.18468703854343,-1.3442209922238195,-1.2534335721449719,840,8440,4020
101,80,1,0,0,0,0.14335978920949988,-0.18639976849870926,-0.11282247244162522,-0.1627950138830981,1.0072902867522484,0.12945400411130648,-0.5755860420147498,-0.022359282887301712,0.46786261555351655,1.254148793663891,0.2403670071940154,0.8293430927629384,0.559207084182429,0.4578369808085089,0.05181527511447104,0.4529489295730294,830,8430,4010
101,80,2,0,0,0,0.14200599087937213,0.36038738158277944,-0.11106983447449423,-0.042888828457376335,1.0834419334001266,0.24485359602009113,-0.3365581987651946,-0.049861290782789516,0.49251225770707246,1.27364825049982,0.9387593941701414,0.852269853176436,0.5034212944566072,0.5255062717478266,0.20808442545874514,0.4953893871226846,830,8430,4010
101,80,3,0,0,0,-0.5328990104863418,-0.4045154704119321,0.5541041778022455,0.5813363797468897,1.130876646350858,0.3964453595579839,0.25102095184012,-0.0667921872057809,0.3772496182835051,0.9246841514078254,0.0021129435379893305,0.805083720935197,0.656566150210809,0.380824822129224,0.4593022730980972,0.48964916960776045,830,8430,4010
101,80,4,0,0,0,1.2141866625136575,-0.014397288967893647,-1.0766419786437336,-0.8895844801494327,0.13962295053140655,-0.9376563902398948,0.020339652856826252,-0.10660856192908444,0.21778557006569207,0.4062991392276318,0.11390164316282352,0.32461723629043265,0.33519664121715437,-0.5831855955976072,-0.33431520674204845,-0.5074740412016047,830,8430,4010
101,80,5,0,0,0,-0.9887539426297103,-0.32316786842210404,1.0361171697281137,0.696789361171274,0.08941793709946352,-1.4573715778625886,-0.25508668693877906,-0.10555707616851824,-0.4747781379694244,-0.6199242945135585,-0.602610787832859,-0.3116437730474257,-0.5222611967406032,-2.1784354003440285,0.008855064732126593,-1.319753050232846,830,8430,4010
101,80,6,0,0,0,0.5542775222445981,0.09885078861077026,-0.5815749598731713,-0.6071109367114571,-0.545799135880319,-0.46121815385446496,0.10125944596371345,-0.11715154601134199,0.26652577730505994,-0.05698890089569007,-0.28277580241332,0.10782375421923725,0.021499884780124552,-0.6361708414751543,-0.04703229453413131,-0.7982515731833143,830,8430,4010
101,80,7,0,0,0,0.5462813607361353,0.3640598961666456,-0.5738779254333652,-0.5893157871859733,-0.5019734501218754,-1.1246078782903226,-0.06386030539851885,-0.1285474120090565,0.0211548444213483,-0.3945536694264918,-0.39879734055880944,-0.07531802853018214,-0.2713196824998656,-1.1097414538871884,-0.6767306476031961,-1.1181609948535984,830,8430,4010
101,80,8,0,0,0,0.550810111896176,0.34761946086164885,-0.5782514617730059,-0.5956019585784127,-0.4463381520069571,-0.8019697756326696,-0.021458769401549654,-0.13284348190156617,0.09683618773164929,-0.18662862516408518,-0.26536239397873607,0.029533406899229224,-0.13474968438827256,-0.8532052199741634,-0.5539323490776287,-0.9798494916005333,830,8430,4010
101,90,1,0,0,0,1.354396212732718,-0.21786097677707758,-1.3677473563128084,-1.378009104137941,0.2829688677072788,-0.19164373668964377,-0.7164983392744148,-0.022359282887301712,0.4562691768464081,0.760210653087208,0.1002870211826976,0.5491352096900077,0.4305267163725095,0.06789692678701992,-0.22984265720293492,-0.058657729910211974,820,8420,4000
101,90,2,0,0,0,1.3472484358202699,0.33458059686612934,-1.3614621978389905,-1.2346792710789902,0.30503516570877687,0.08304406980563676,-0.3717956863471097,-0.049861290782789516,0.4671625919654587,0.7642025484604812,0.4569332233667322,0.5613502758225253,0.41831405720259557,0.11682181487005787,0.027561620374532834,0.005629898497356483,820,8420,4000
101,90,3,0,0,0,-0.39693227619624355,-0.3582532116026646,0.3573065459649732,0.3585913576582566,0.7770573017433673,0.43697999624263106,0.21257599440834954,-0.0667921872057809,0.5489711894999477,0.9017733605999034,-0.0012174971646700004,0.7892642034202016,0.6696234073935489,0.4437109284878732,0.4110419599874126,0.3800411380846718,820,8420,4000
101,90,4,0,0,0,0.08096132162904529,-0.028869913153455797,-0.01982037789575214,-0.09492262440868182,0.3801549977574825,-0.6128208874463982,0.01471907113996418,-0.10660856192908444,0.23390747932055192,0.6005103954606846,0.2651684753631577,0.4071188705110216,0.47282092054069647,-0.4388965580185186,-0.11679318364011783,-0.34816651152600075,820,8420,4000
101,90,5,0,0,0,-0.9887539426297103,0.04476847548066723,1.0361171697281137,0.8855977811428188,0.37905661326297496,0.06649018854636123,-0.0010452623281655287,-0.10555707616851824,0.21387222946393014,0.3046948390687866,0.22056810926317452,0.3968454803621361,0.7686745366247624,-0.5265846906348841,0.023833720726461886,-0.4191301396255322,820,8420,4000
101,90,6,0,0,0,0.5534698884187562,0.4045830711008677,-0.5808019341256179,-0.5629938632624389,-0.3633829379969777,-0.4024566416698152,0.0718687242431869,-0.11715154601134199,0.3003027204246471,0.06752460604799969,-0.1217341708070437,0.20398770959578577,0.060185715365773475,-0.4914499851675596,-0.0393748822619527,-0.6638894444957263,820,8420,4000
101,90,7,0,0,0,0.5468212933071022,0.8003748039938077,-0.5743949708076111,-0.48774753534051485,0.202795569589939,-0.3011891893978608,0.04584940044368802,-0.1285474120090565,0.4279182186038339,0.6872112608314005,0.4204811670230847,0.5275895060093667,0.2290623822636992,-0.04687219839967166,-0.23697161780592907,-0.2898961215168627,820,8420,4000
101,90,8,0,0,0,0.5502707884785687,0.7418495711398848,-0.5777350693436485,-0.4918136258563455,0.15050606198644456,-0.2794471992429205,0.0362559658965444,-0.13284348190156617,0.3804903108718147,0.5952700870996275,0.3714006548627028,0.4817897667506952,0.21251639017033147,-0.11569733260832471,-0.2256965176924123,-0.36453958262679076,820,8420,4000
101,100,1,0,0,0,-0.23770395936876784,-0.438108039816244,0.28205118382783034,0.2169734766743444,0.765334314976384,0.2901488841544797,-0.5978408082982403,-0.022359282887301712,0.4497400863087836,1.0734779070057623,0.19013301636524482,0.7264278083175266,0.7078632557981799,0.30324159178851334,0.24083733383509826,0.26975996001991887,810,8410,3990
101,100,2,0,0,0,-0.22387117990625757,-0.07671954106217341,0.2685135615468688,0.14549937381861688,0.7779846975970064,0.26473797633525264,-0.07496327971341205,-0.049861290782789516,0.45249762088150375,1.0423994767340308,0.7224446744197811,0.7200298938224924,0.5540948152176383,0.3301863272512952,0.2598974013404903,0.30732856055199204,810,8410,3990
101,100,3,0,0,0,-0.5848077558633943,-0.5298993020498233,0.6292366593991926,0.6276775743396155,1.1925780292253427,0.5289239328500276,0.38370566034002473,-0.0667921872057809,0.45600595704263586,1.0391097187057596,0.004912515376507952,0.8918461281998475,0.7605021130837226,0.5381250863793118,0.5350960151345343,0.6126983694435398,810,8410,3990
101,100,4,0,0,0,-0.18814883557449008,0.3300402129121105,0.2311459717372152,0.37950543268750225,0.8963265916676817,-0.38810735823755277,-0.02231129168374825,-0.10660856192908444,0.2827652772311607,1.0300863069033965,0.6114687027778402,0.5923965131179372,0.5188884031493995,-0.09205892165358193,0.0102674484106399,-0.005724618628922565,810,8410,3990
101,100,5,0,0,0,-0.9874614508255901,0.3213749763296298,1.0347361925749408,1.0286984560148726,1.2672777998741638,0.19479436959980084,-0.02622172720502624,-0.10555707616851824,0.3127928718759032,0.7192107003984285,0.8067816255876636,0.71791674373119,0.7844485271298197,0.08472601079387028,0.02468819247720136,0.18399092920903565,810,8410,3990
101,100,6,0,0,0,0.5540083109693175,0.5942711993533699,-0.5813172846239871,-0.5362981412643084,0.19206365707281456,-0.3456496378437356,0.04875247886407634,-0.11715154601134199,0.381112247930439,0.42223729780445907,0.3419541100960734,0.48083186012421203,0.045785487769131446,-0.05641210783287959,-0.037190108689310025,-0.19527838122546884,810,8410,3990
